,label,spk1,spk2,duration1,duration2
73,0,id10270/5r0dWxy17C8/00005.wav,id10306/C3AhSlYJd3w/00005.wav,6.6400625,6.1200625
74,1,id10270/5r0dWxy17C8/00005.wav,id10270/8jEAjG6SegY/00019.wav,6.6400625,4.2400625
75,0,id10270/5r0dWxy17C8/00005.wav,id10273/prqT1CcDqMc/00012.wav,6.6400625,7.5200625
76,1,id10270/5r0dWxy17C8/00005.wav,id10270/8jEAjG6SegY/00008.wav,6.6400625,6.8000625
77,0,id10270/5r0dWxy17C8/00005.wav,id10292/3kzw8lTcUBU/00028.wav,6.6400625,8.0400625
78,1,id10270/5r0dWxy17C8/00005.wav,id10270/8jEAjG6SegY/00032.wav,6.6400625,6.2400625
79,0,id10270/5r0dWxy17C8/00005.wav,id10295/nt7dNRvlEHE/00004.wav,6.6400625,7.8400625
80,1,id10270/5r0dWxy17C8/00006.wav,id10270/GWXujl-xAVM/00033.wav,4.4000625,7.6800625
81,0,id10270/5r0dWxy17C8/00006.wav,id10292/aVmHBUeThTQ/00001.wav,4.4000625,4.4400625
82,1,id10270/5r0dWxy17C8/00006.wav,id10270/OXdd7Gmluts/00002.wav,4.4000625,5.2800625
83,0,id10270/5r0dWxy17C8/00006.wav,id10276/AeZoMAJ4Ejs/00007.wav,4.4000625,4.6800625
84,1,id10270/5r0dWxy17C8/00006.wav,id10270/8jEAjG6SegY/00027.wav,4.4000625,4.8000625
85,0,id10270/5r0dWxy17C8/00006.wav,id10286/isKyMAYUOgg/00007.wav,4.4000625,13.1600625
86,1,id10270/5r0dWxy17C8/00006.wav,id10270/5r0dWxy17C8/00010.wav,4.4000625,4.5600625
87,0,id10270/5r0dWxy17C8/00006.wav,id10293/rZQMeH1FCvM/00008.wav,4.4000625,4.0000625
88,1,id10270/5r0dWxy17C8/00007.wav,id10270/5r0dWxy17C8/00027.wav,14.7600625,11.3600625
89,0,id10270/5r0dWxy17C8/00007.wav,id10281/WUg4pRp5_Co/00001.wav,14.7600625,8.9200625
90,1,id10270/5r0dWxy17C8/00007.wav,id10270/5r0dWxy17C8/00009.wav,14.7600625,8.1200625
91,0,id10270/5r0dWxy17C8/00007.wav,id10295/3tvnlmkCiTw/00011.wav,14.7600625,6.3600625
92,1,id10270/5r0dWxy17C8/00007.wav,id10270/5r0dWxy17C8/00017.wav,14.7600625,4.3600625
93,0,id10270/5r0dWxy17C8/00007.wav,id10308/ygGJs_Rh7ds/00002.wav,14.7600625,3.9600625
94,1,id10270/5r0dWxy17C8/00007.wav,id10270/GWXujl-xAVM/00008.wav,14.7600625,7.2000625
95,0,id10270/5r0dWxy17C8/00007.wav,id10290/fVOTAQKIfY4/00002.wav,14.7600625,9.2400625
96,1,id10270/5r0dWxy17C8/00008.wav,id10270/GWXujl-xAVM/00012.wav,11.3600625,12.1200625
97,0,id10270/5r0dWxy17C8/00008.wav,id10298/DWT9P35cXT4/00007.wav,11.3600625,13.2000625
98,1,id10270/5r0dWxy17C8/00008.wav,id10270/OhfKF8FSq3Y/00001.wav,11.3600625,7.7200625
99,0,id10270/5r0dWxy17C8/00008.wav,id10296/LUFoMNPpdbY/00007.wav,11.3600625,3.9600625
100,1,id10270/5r0dWxy17C8/00008.wav,id10270/8jEAjG6SegY/00019.wav,11.3600625,4.2400625
101,0,id10270/5r0dWxy17C8/00008.wav,id10276/YloBWJxXzMI/00013.wav,11.3600625,9.6400625
102,1,id10270/5r0dWxy17C8/00008.wav,id10270/zjwijMp0Qyw/00001.wav,11.3600625,4.8400625
103,0,id10270/5r0dWxy17C8/00008.wav,id10271/EOQXxK1whgU/00003.wav,11.3600625,4.8800625
104,1,id10270/5r0dWxy17C8/00009.wav,id10270/x6uYqmx31kE/00003.wav,8.1200625,4.8000625
105,0,id10270/5r0dWxy17C8/00009.wav,id10305/nJbBcMdxQU4/00006.wav,8.1200625,14.3200625
106,1,id10270/5r0dWxy17C8/00009.wav,id10270/8jEAjG6SegY/00037.wav,8.1200625,4.6800625
107,0,id10270/5r0dWxy17C8/00009.wav,id10273/eLl_yTeuaKo/00024.wav,8.1200625,18.7600625
108,1,id10270/5r0dWxy17C8/00009.wav,id10270/GWXujl-xAVM/00032.wav,8.1200625,3.9600625
109,0,id10270/5r0dWxy17C8/00009.wav,id10294/JUyxHgPHR-s/00002.wav,8.1200625,5.4400625
110,1,id10270/5r0dWxy17C8/00009.wav,id10270/GWXujl-xAVM/00028.wav,8.1200625,4.4400625
111,0,id10270/5r0dWxy17C8/00009.wav,id10277/tbh20gz_KRA/00011.wav,8.1200625,6.4800625
112,1,id10270/5r0dWxy17C8/00010.wav,id10270/GWXujl-xAVM/00015.wav,4.5600625,4.6000625
113,0,id10270/5r0dWxy17C8/00010.wav,id10300/ize_eiCFEg0/00007.wav,4.5600625,4.2800625
114,1,id10270/5r0dWxy17C8/00010.wav,id10270/OhfKF8FSq3Y/00003.wav,4.5600625,4.0400625
115,0,id10270/5r0dWxy17C8/00010.wav,id10281/RDFdX3VxjUQ/00008.wav,4.5600625,18.0000625
116,1,id10270/5r0dWxy17C8/00010.wav,id10270/GWXujl-xAVM/00013.wav,4.5600625,10.6000625
117,0,id10270/5r0dWxy17C8/00010.wav,id10302/VRCidrXwd1s/00020.wav,4.5600625,6.1200625
118,1,id10270/5r0dWxy17C8/00010.wav,id10270/OhfKF8FSq3Y/00005.wav,4.5600625,4.5200625
119,0,id10270/5r0dWxy17C8/00010.wav,id10305/19OCRADWjgA/00006.wav,4.5600625,9.8000625
120,1,id10270/5r0dWxy17C8/00011.wav,id10270/OhfKF8FSq3Y/00002.wav,4.2000625,4.2800625
121,0,id10270/5r0dWxy17C8/00011.wav,id10287/RfDogGJ-UnM/00002.wav,4.2000625,4.8400625
122,1,id10270/5r0dWxy17C8/00011.wav,id10270/GWXujl-xAVM/00007.wav,4.2000625,4.5600625
123,0,id10270/5r0dWxy17C8/00011.wav,id10307/ZNT2uhs3jF4/00001.wav,4.2000625,4.4000625
124,1,id10270/5r0dWxy17C8/00011.wav,id10270/8jEAjG6SegY/00032.wav,4.2000625,6.2400625
125,0,id10270/5r0dWxy17C8/00011.wav,id10309/3qX7bbJ17lY/00001.wav,4.2000625,7.8800625
126,1,id10270/5r0dWxy17C8/00011.wav,id10270/8jEAjG6SegY/00035.wav,4.2000625,7.7200625
127,0,id10270/5r0dWxy17C8/00011.wav,id10276/YloBWJxXzMI/00003.wav,4.2000625,4.7600625
128,1,id10270/5r0dWxy17C8/00012.wav,id10270/8jEAjG6SegY/00004.wav,6.7600625,4.1600625
129,0,id10270/5r0dWxy17C8/00012.wav,id10306/C3AhSlYJd3w/00007.wav,6.7600625,22.0000625
130,1,id10270/5r0dWxy17C8/00012.wav,id10270/GWXujl-xAVM/00053.wav,6.7600625,6.9600625
131,0,id10270/5r0dWxy17C8/00012.wav,id10300/8EDKH42GZ1o/00027.wav,6.7600625,10.8000625
132,1,id10270/5r0dWxy17C8/00012.wav,id10270/GWXujl-xAVM/00027.wav,6.7600625,15.4800625
133,0,id10270/5r0dWxy17C8/00012.wav,id10274/L9q6XabEpEI/00007.wav,6.7600625,3.9600625
134,1,id10270/5r0dWxy17C8/00012.wav,id10270/OmSWVqpb-N0/00001.wav,6.7600625,6.1600625
135,0,id10270/5r0dWxy17C8/00012.wav,id10282/Zbz058o9j6s/00005.wav,6.7600625,4.3200625
136,1,id10270/5r0dWxy17C8/00013.wav,id10270/8jEAjG6SegY/00007.wav,7.8000625,11.8000625
137,0,id10270/5r0dWxy17C8/00013.wav,id10281/RDFdX3VxjUQ/00007.wav,7.8000625,14.8800625
138,1,id10270/5r0dWxy17C8/00013.wav,id10270/5r0dWxy17C8/00012.wav,7.8000625,6.7600625
139,0,id10270/5r0dWxy17C8/00013.wav,id10305/ZLzkvnq0JxI/00003.wav,7.8000625,4.5600625
140,1,id10270/5r0dWxy17C8/00013.wav,id10270/GWXujl-xAVM/00055.wav,7.8000625,4.0000625
141,0,id10270/5r0dWxy17C8/00013.wav,id10278/fvX1Vtx3sNo/00004.wav,7.8000625,4.4400625
142,1,id10270/5r0dWxy17C8/00013.wav,id10270/8jEAjG6SegY/00001.wav,7.8000625,5.4000625
143,0,id10270/5r0dWxy17C8/00013.wav,id10306/ehwAeTUqH0s/00008.wav,7.8000625,5.3200625
144,1,id10270/5r0dWxy17C8/00014.wav,id10270/5r0dWxy17C8/00004.wav,5.2400625,5.8800625
145,0,id10270/5r0dWxy17C8/00014.wav,id10307/IASj5B-pAyM/00002.wav,5.2400625,8.1600625
146,1,id10270/5r0dWxy17C8/00014.wav,id10270/GWXujl-xAVM/00009.wav,5.2400625,7.4000625
147,0,id10270/5r0dWxy17C8/00014.wav,id10288/JzNVSA7eFwc/00003.wav,5.2400625,24.0800625
148,1,id10270/5r0dWxy17C8/00014.wav,id10270/8jEAjG6SegY/00023.wav,5.2400625,8.0000625
149,0,id10270/5r0dWxy17C8/00014.wav,id10276/CAhGBfTmCHw/00003.wav,5.2400625,31.8800625
150,1,id10270/5r0dWxy17C8/00014.wav,id10270/8jEAjG6SegY/00031.wav,5.2400625,5.2400625
151,0,id10270/5r0dWxy17C8/00014.wav,id10271/gO805KoL2RM/00003.wav,5.2400625,6.3600625
152,1,id10270/5r0dWxy17C8/00015.wav,id10270/GWXujl-xAVM/00006.wav,5.6000625,6.0000625
153,0,id10270/5r0dWxy17C8/00015.wav,id10302/VRCidrXwd1s/00023.wav,5.6000625,4.3200625
154,1,id10270/5r0dWxy17C8/00015.wav,id10270/8jEAjG6SegY/00008.wav,5.6000625,6.8000625
155,0,id10270/5r0dWxy17C8/00015.wav,id10302/ekqJava7sdE/00004.wav,5.6000625,3.9600625
156,1,id10270/5r0dWxy17C8/00015.wav,id10270/5r0dWxy17C8/00013.wav,5.6000625,7.8000625
157,0,id10270/5r0dWxy17C8/00015.wav,id10294/VweNonqOdrE/00009.wav,5.6000625,4.4800625
158,1,id10270/5r0dWxy17C8/00015.wav,id10270/GWXujl-xAVM/00031.wav,5.6000625,5.3600625
159,0,id10270/5r0dWxy17C8/00015.wav,id10292/2qlrpSAc9Xs/00011.wav,5.6000625,4.8800625
160,1,id10270/5r0dWxy17C8/00016.wav,id10270/5r0dWxy17C8/00004.wav,4.7200625,5.8800625
161,0,id10270/5r0dWxy17C8/00016.wav,id10271/PfcJLmkhGbk/00001.wav,4.7200625,4.8000625
162,1,id10270/5r0dWxy17C8/00016.wav,id10270/GWXujl-xAVM/00037.wav,4.7200625,14.4000625
163,0,id10270/5r0dWxy17C8/00016.wav,id10281/RDFdX3VxjUQ/00004.wav,4.7200625,26.6800625
164,1,id10270/5r0dWxy17C8/00016.wav,id10270/8jEAjG6SegY/00037.wav,4.7200625,4.6800625
165,0,id10270/5r0dWxy17C8/00016.wav,id10294/PfQFgX_pBfU/00001.wav,4.7200625,4.9200625
166,1,id10270/5r0dWxy17C8/00016.wav,id10270/8jEAjG6SegY/00035.wav,4.7200625,7.7200625
167,0,id10270/5r0dWxy17C8/00016.wav,id10292/57KbI2UvGss/00018.wav,4.7200625,4.5600625
168,1,id10270/5r0dWxy17C8/00017.wav,id10270/5r0dWxy17C8/00010.wav,4.3600625,4.5600625
169,0,id10270/5r0dWxy17C8/00017.wav,id10284/7yx9A0yzLYk/00043.wav,4.3600625,16.1200625
170,1,id10270/5r0dWxy17C8/00017.wav,id10270/GWXujl-xAVM/00042.wav,4.3600625,6.6800625
171,0,id10270/5r0dWxy17C8/00017.wav,id10292/KgY2xhg4Tqk/00002.wav,4.3600625,9.3200625
172,1,id10270/5r0dWxy17C8/00017.wav,id10270/8jEAjG6SegY/00016.wav,4.3600625,5.2800625
173,0,id10270/5r0dWxy17C8/00017.wav,id10289/8l5ZnDf-FUA/00013.wav,4.3600625,7.2000625
174,1,id10270/5r0dWxy17C8/00017.wav,id10270/GWXujl-xAVM/00054.wav,4.3600625,7.1200625
175,0,id10270/5r0dWxy17C8/00017.wav,id10283/r9-0pljhZqs/00012.wav,4.3600625,13.1200625
176,1,id10270/5r0dWxy17C8/00018.wav,id10270/8jEAjG6SegY/00029.wav,18.8000625,4.4800625
177,0,id10270/5r0dWxy17C8/00018.wav,id10307/p_ifY8mUFBM/00001.wav,18.8000625,7.0400625
178,1,id10270/5r0dWxy17C8/00018.wav,id10270/8jEAjG6SegY/00005.wav,18.8000625,7.9600625
179,0,id10270/5r0dWxy17C8/00018.wav,id10275/CVUXDNZzcmA/00010.wav,18.8000625,6.4800625
180,1,id10270/5r0dWxy17C8/00018.wav,id10270/5r0dWxy17C8/00024.wav,18.8000625,6.2800625
181,0,id10270/5r0dWxy17C8/00018.wav,id10294/WJPpL58RruA/00003.wav,18.8000625,7.5200625
182,1,id10270/5r0dWxy17C8/00018.wav,id10270/OXdd7Gmluts/00003.wav,18.8000625,4.2000625
183,0,id10270/5r0dWxy17C8/00018.wav,id10273/Ed918auNI0Y/00005.wav,18.8000625,4.9200625
184,1,id10270/5r0dWxy17C8/00019.wav,id10270/8jEAjG6SegY/00009.wav,7.6400625,9.4000625
185,0,id10270/5r0dWxy17C8/00019.wav,id10290/VYk_DxNl_T8/00001.wav,7.6400625,12.4000625
186,1,id10270/5r0dWxy17C8/00019.wav,id10270/5r0dWxy17C8/00014.wav,7.6400625,5.2400625
187,0,id10270/5r0dWxy17C8/00019.wav,id10279/4Q1IvdayPR8/00010.wav,7.6400625,5.5200625
188,1,id10270/5r0dWxy17C8/00019.wav,id10270/8jEAjG6SegY/00028.wav,7.6400625,4.5600625
189,0,id10270/5r0dWxy17C8/00019.wav,id10304/Zjzoo3L9Oto/00001.wav,7.6400625,4.2000625
190,1,id10270/5r0dWxy17C8/00019.wav,id10270/GWXujl-xAVM/00025.wav,7.6400625,6.2400625
191,0,id10270/5r0dWxy17C8/00019.wav,id10295/NLyQte6Mhj0/00001.wav,7.6400625,4.9200625
192,1,id10270/5r0dWxy17C8/00020.wav,id10270/GWXujl-xAVM/00037.wav,11.8400625,14.4000625
193,0,id10270/5r0dWxy17C8/00020.wav,id10281/RDFdX3VxjUQ/00026.wav,11.8400625,24.9200625
194,1,id10270/5r0dWxy17C8/00020.wav,id10270/GWXujl-xAVM/00050.wav,11.8400625,13.5600625
195,0,id10270/5r0dWxy17C8/00020.wav,id10282/neQO6_CUY4w/00003.wav,11.8400625,33.5600625
196,1,id10270/5r0dWxy17C8/00020.wav,id10270/8jEAjG6SegY/00038.wav,11.8400625,6.5600625
197,0,id10270/5r0dWxy17C8/00020.wav,id10305/Piw0wvQbpnQ/00004.wav,11.8400625,5.1200625
198,1,id10270/5r0dWxy17C8/00020.wav,id10270/OhfKF8FSq3Y/00001.wav,11.8400625,7.7200625
199,0,id10270/5r0dWxy17C8/00020.wav,id10309/qFrRfhWombs/00017.wav,11.8400625,4.8800625
200,1,id10270/5r0dWxy17C8/00021.wav,id10270/GWXujl-xAVM/00036.wav,4.4400625,7.2000625
201,0,id10270/5r0dWxy17C8/00021.wav,id10283/oGZsanLiXsY/00002.wav,4.4400625,11.0400625
202,1,id10270/5r0dWxy17C8/00021.wav,id10270/8jEAjG6SegY/00015.wav,4.4400625,6.1600625
203,0,id10270/5r0dWxy17C8/00021.wav,id10291/uiBjIKX_0l8/00002.wav,4.4400625,16.2800625
204,1,id10270/5r0dWxy17C8/00021.wav,id10270/GWXujl-xAVM/00042.wav,4.4400625,6.6800625
205,0,id10270/5r0dWxy17C8/00021.wav,id10295/NZvythQO-SM/00002.wav,4.4400625,6.4800625
206,1,id10270/5r0dWxy17C8/00021.wav,id10270/5r0dWxy17C8/00010.wav,4.4400625,4.5600625
207,0,id10270/5r0dWxy17C8/00021.wav,id10283/vaK4t1-WD4M/00025.wav,4.4400625,17.2800625
208,1,id10270/5r0dWxy17C8/00022.wav,id10270/x6uYqmx31kE/00005.wav,7.0000625,6.5600625
209,0,id10270/5r0dWxy17C8/00022.wav,id10274/xbGp2KSUr0E/00004.wav,7.0000625,4.8000625
210,1,id10270/5r0dWxy17C8/00022.wav,id10270/8jEAjG6SegY/00007.wav,7.0000625,11.8000625
211,0,id10270/5r0dWxy17C8/00022.wav,id10284/7yx9A0yzLYk/00024.wav,7.0000625,10.3200625
212,1,id10270/5r0dWxy17C8/00022.wav,id10270/5r0dWxy17C8/00026.wav,7.0000625,4.9600625
213,0,id10270/5r0dWxy17C8/00022.wav,id10298/DWT9P35cXT4/00008.wav,7.0000625,4.2800625
214,1,id10270/5r0dWxy17C8/00022.wav,id10270/8jEAjG6SegY/00018.wav,7.0000625,4.9600625
215,0,id10270/5r0dWxy17C8/00022.wav,id10293/Mp1IXRquJ9s/00006.wav,7.0000625,3.9600625
216,1,id10270/5r0dWxy17C8/00023.wav,id10270/GWXujl-xAVM/00041.wav,6.4800625,5.2800625
217,0,id10270/5r0dWxy17C8/00023.wav,id10307/cR5FfR4TbEI/00005.wav,6.4800625,6.0000625
218,1,id10270/5r0dWxy17C8/00023.wav,id10270/GWXujl-xAVM/00032.wav,6.4800625,3.9600625
219,0,id10270/5r0dWxy17C8/00023.wav,id10283/oGZsanLiXsY/00001.wav,6.4800625,5.6000625
220,1,id10270/5r0dWxy17C8/00023.wav,id10270/8jEAjG6SegY/00004.wav,6.4800625,4.1600625
221,0,id10270/5r0dWxy17C8/00023.wav,id10283/gAKHqHbNt2g/00004.wav,6.4800625,7.4400625
222,1,id10270/5r0dWxy17C8/00023.wav,id10270/GWXujl-xAVM/00040.wav,6.4800625,6.8400625
223,0,id10270/5r0dWxy17C8/00023.wav,id10279/f0I1IC6DJfo/00002.wav,6.4800625,5.6000625
224,1,id10270/5r0dWxy17C8/00024.wav,id10270/5r0dWxy17C8/00002.wav,6.2800625,5.0000625
225,0,id10270/5r0dWxy17C8/00024.wav,id10304/JQtDfEz08aU/00022.wav,6.2800625,7.8800625
226,1,id10270/5r0dWxy17C8/00024.wav,id10270/8jEAjG6SegY/00038.wav,6.2800625,6.5600625
227,0,id10270/5r0dWxy17C8/00024.wav,id10292/3kzw8lTcUBU/00012.wav,6.2800625,9.0800625
228,1,id10270/5r0dWxy17C8/00024.wav,id10270/5r0dWxy17C8/00013.wav,6.2800625,7.8000625
229,0,id10270/5r0dWxy17C8/00024.wav,id10286/ZAK9gLYNqPs/00004.wav,6.2800625,4.4400625
230,1,id10270/5r0dWxy17C8/00024.wav,id10270/OhfKF8FSq3Y/00005.wav,6.2800625,4.5200625
231,0,id10270/5r0dWxy17C8/00024.wav,id10295/NZvythQO-SM/00002.wav,6.2800625,6.4800625
232,1,id10270/5r0dWxy17C8/00025.wav,id10270/GWXujl-xAVM/00011.wav,4.5200625,6.6400625
233,0,id10270/5r0dWxy17C8/00025.wav,id10276/AjY0B7kh_-k/00004.wav,4.5200625,5.5200625
234,1,id10270/5r0dWxy17C8/00025.wav,id10270/5r0dWxy17C8/00016.wav,4.5200625,4.7200625
235,0,id10270/5r0dWxy17C8/00025.wav,id10276/wVIZhnJ79sI/00004.wav,4.5200625,4.6800625
236,1,id10270/5r0dWxy17C8/00025.wav,id10270/8jEAjG6SegY/00029.wav,4.5200625,4.4800625
237,0,id10270/5r0dWxy17C8/00025.wav,id10290/dDnqp9503Mg/00006.wav,4.5200625,15.2000625
238,1,id10270/5r0dWxy17C8/00025.wav,id10270/GWXujl-xAVM/00034.wav,4.5200625,11.8400625
